STATE_UT,DISTRICT,YEAR,LATITUDE,LONGITUDE,TOTAL_IPC_CRIMES,VIOLENT_CRIMES,PROPERTY_CRIMES,WOMEN_CRIMES,ECONOMIC_CRIMES,OTHER_CRIMES,VIOLENT_CRIME_RATIO,PROPERTY_CRIME_RATIO,WOMEN_CRIME_RATIO,ECONOMIC_CRIME_RATIO,DISTRICT_RISK_SCORE,STATE_RISK_SCORE,HIGH_SEVERITY_FLAG,LOCATION_CLUSTER
Meghalaya,Garo Hills North,2014,28.7,77.1833,172,112,56,22,0,0,0.6512,0.3256,0.1279,0.0,143.5,312.32,1,10
Meghalaya,Garo Hills South,2014,28.5333,77.2,176,113,46,15,7,0,0.642,0.2614,0.0852,0.0398,81.36,312.32,1,10
Meghalaya,Garo Hills South West,2014,28.5333,77.2,65,33,14,25,1,0,0.5077,0.2154,0.3846,0.0154,65.0,312.32,1,10
Meghalaya,Garo Hills West,2014,28.65,77.1,532,228,236,54,13,1,0.4286,0.4436,0.1015,0.0244,378.71,312.32,1,10
Meghalaya,Jaintia Hills West,2014,28.65,77.1,292,82,133,26,15,36,0.2808,0.4555,0.089,0.0514,292.5,312.32,1,10
Meghalaya,Jaintia Hills East,2014,28.6333,77.2833,281,78,140,36,17,10,0.2776,0.4982,0.1281,0.0605,286.5,312.32,1,10
Meghalaya,Khasi Hills East,2014,28.6333,77.2833,1327,280,858,135,123,0,0.211,0.6466,0.1017,0.0927,939.5,312.32,0,10
Meghalaya,Khasi Hills South West,2014,28.5333,77.2,73,18,30,25,1,0,0.2466,0.411,0.3425,0.0137,73.0,312.32,0,10
Meghalaya,Khasi Hills West,2014,28.65,77.1,271,71,136,46,8,10,0.262,0.5018,0.1697,0.0295,173.93,312.32,1,10
Meghalaya,Ri-Bhoi,2014,25.712,91.6112,386,99,206,78,20,0,0.2565,0.5337,0.2021,0.0518,236.21,312.32,1,4
Mizoram,Aizawl,2014,23.3695,93.1426,1554,151,1268,165,59,0,0.0972,0.816,0.1062,0.038,1244.5,306.94,0,4
Mizoram,Champhai,2014,23.1495,92.9226,355,35,272,44,5,0,0.0986,0.7662,0.1239,0.0141,243.5,306.94,0,4
Mizoram,Kolasib,2014,23.3695,93.1426,371,28,320,31,3,0,0.0755,0.8625,0.0836,0.0081,220.79,306.94,0,4
Mizoram,Lawngtlai,2014,23.2295,93.0026,123,27,77,23,1,0,0.2195,0.626,0.187,0.0081,134.43,306.94,0,4
Mizoram,Lunglei,2014,23.3295,93.1026,238,30,179,41,3,0,0.1261,0.7521,0.1723,0.0126,317.64,306.94,0,4
Mizoram,Mamit,2014,23.2195,92.9926,183,13,146,28,4,0,0.071,0.7978,0.153,0.0219,94.36,306.94,0,4
Mizoram,Saiha,2014,22.9895,92.7626,91,10,70,10,3,0,0.1099,0.7692,0.1099,0.033,157.71,306.94,0,4
Mizoram,Serchhip,2014,23.3445,93.1176,148,13,108,27,5,0,0.0878,0.7297,0.1824,0.0338,106.0,306.94,0,4
Mizoram,Spl Traffic,2014,23.2745,93.0476,20,0,0,0,0,20,0.0,0.0,0.0,0.0,20.0,306.94,0,4
Nagaland,Dimapur,2014,26.3284,94.7324,672,147,466,42,31,0,0.2188,0.6935,0.0625,0.0461,540.36,116.02,0,12
Nagaland,Kiphire,2014,26.1734,94.5774,14,5,4,2,3,0,0.3571,0.2857,0.1429,0.2143,18.5,116.02,1,12
Nagaland,Kohima,2014,26.0484,94.4524,228,25,174,18,11,0,0.1096,0.7632,0.0789,0.0482,229.36,116.02,0,12
Nagaland,Longleng,2014,26.0434,94.4474,15,3,4,2,0,6,0.2,0.2667,0.1333,0.0,15.5,116.02,0,12
Nagaland,Mokokchung,2014,26.2884,94.6924,67,22,24,4,8,9,0.3284,0.3582,0.0597,0.1194,73.0,116.02,1,12
Nagaland,Mon,2014,25.9134,94.3174,39,9,22,2,1,5,0.2308,0.5641,0.0513,0.0256,64.86,116.02,0,12
Nagaland,Peren,2014,26.1434,94.5474,19,1,14,1,0,3,0.0526,0.7368,0.0526,0.0,28.07,116.02,0,12
Nagaland,Phek,2014,26.2334,94.6374,85,24,56,5,4,0,0.2824,0.6588,0.0588,0.0471,55.14,116.02,1,12
Nagaland,Tuensang,2014,26.1484,94.5524,51,4,40,2,1,4,0.0784,0.7843,0.0392,0.0196,48.57,116.02,0,12
Nagaland,Wokha,2014,26.2734,94.6774,99,23,58,0,0,18,0.2323,0.5859,0.0,0.0,91.57,116.02,0,12
Nagaland,Zunheboto,2014,26.1234,94.5274,114,28,76,6,4,0,0.2456,0.6667,0.0526,0.0351,68.21,116.02,0,12
Odisha,Angul,2014,21.1617,85.3085,2950,530,1422,360,83,555,0.1797,0.482,0.122,0.0281,2535.14,1636.24,0,0
Odisha,Balasore,2014,20.7367,84.8835,4305,1101,1185,1562,167,290,0.2557,0.2753,0.3628,0.0388,3154.0,1636.24,1,0
Odisha,Baragarh,2014,20.7917,84.9385,1838,872,624,332,52,0,0.4744,0.3395,0.1806,0.0283,1502.07,1636.24,1,0
Odisha,Berhampur,2014,20.7067,84.8535,1709,435,588,480,89,117,0.2545,0.3441,0.2809,0.0521,1365.93,1636.24,1,0
Odisha,Bhadrak,2014,21.0067,85.1535,2807,465,642,579,114,1007,0.1657,0.2287,0.2063,0.0406,1976.5,1636.24,0,0
Odisha,Bolangir,2014,20.9017,85.0485,2379,865,656,505,63,290,0.3636,0.2757,0.2123,0.0265,1837.57,1636.24,1,0
Odisha,Boudh,2014,21.1017,85.2485,596,400,101,161,19,0,0.6711,0.1695,0.2701,0.0319,472.07,1636.24,1,0
Odisha,Cuttack,2014,20.8467,84.9935,2594,623,553,219,64,1135,0.2402,0.2132,0.0844,0.0247,3278.79,1636.24,0,0
Odisha,Dcp Bbsr,2014,21.0767,85.2235,6373,2257,3381,360,411,0,0.3542,0.5305,0.0565,0.0645,4758.0,1636.24,1,0
Odisha,Dcp Ctc,2014,20.8917,85.0385,2920,454,1572,444,161,289,0.1555,0.5384,0.1521,0.0551,2440.71,1636.24,0,0
Odisha,Deogarh,2014,20.8517,84.9985,901,217,216,138,15,315,0.2408,0.2397,0.1532,0.0166,553.07,1636.24,0,0
Odisha,Dhenkanal,2014,21.1317,85.2785,2000,531,630,704,71,64,0.2655,0.315,0.352,0.0355,1663.29,1636.24,1,0
Odisha,Gajapati,2014,20.8317,84.9785,460,131,93,181,19,36,0.2848,0.2022,0.3935,0.0413,422.79,1636.24,1,0
Odisha,Ganjam,2014,21.0467,85.1935,2580,1214,443,960,80,0,0.4705,0.1717,0.3721,0.031,2093.14,1636.24,1,0
Odisha,Jagatsinghpur,2014,20.7617,84.9085,2345,784,889,532,94,46,0.3343,0.3791,0.2269,0.0401,1558.71,1636.24,1,0
Odisha,Jajpur,2014,21.1767,85.3235,4099,2538,1164,697,85,0,0.6192,0.284,0.17,0.0207,2265.29,1636.24,1,0
Odisha,Jharsuguda,2014,21.1817,85.3285,1431,297,698,349,33,54,0.2075,0.4878,0.2439,0.0231,1183.79,1636.24,0,0
Odisha,Kalahandi,2014,20.9067,85.0535,2093,1226,376,715,71,0,0.5858,0.1796,0.3416,0.0339,1346.14,1636.24,1,0
Odisha,Kandhamal,2014,21.0667,85.2135,1089,225,250,359,61,194,0.2066,0.2296,0.3297,0.056,959.64,1636.24,0,0
Odisha,Kendrapara,2014,21.0217,85.1685,2244,616,407,551,80,590,0.2745,0.1814,0.2455,0.0357,1448.43,1636.24,1,0
Odisha,Keonjhar,2014,21.0417,85.1885,2571,988,555,790,78,160,0.3843,0.2159,0.3073,0.0303,2224.07,1636.24,1,0
Odisha,Khurda,2014,21.1267,85.2735,2291,418,548,267,82,976,0.1825,0.2392,0.1165,0.0358,3611.36,1636.24,0,0
Odisha,Koraput,2014,20.9817,85.1285,1357,362,408,525,36,26,0.2668,0.3007,0.3869,0.0265,1463.36,1636.24,1,0
Odisha,Malkangiri,2014,20.8817,85.0285,420,187,96,105,45,0,0.4452,0.2286,0.25,0.1071,420.0,1636.24,1,0
Odisha,Mayurbhanj,2014,20.9467,85.0935,2793,661,792,1124,90,126,0.2367,0.2836,0.4024,0.0322,2368.29,1636.24,0,0
Odisha,Nayagarh,2014,20.7817,84.9285,1487,345,383,123,53,583,0.232,0.2576,0.0827,0.0356,1124.21,1636.24,0,0
Odisha,Nabarangpur,2014,20.7817,84.9285,1695,286,206,543,40,620,0.1687,0.1215,0.3204,0.0236,1695.0,1636.24,0,0
Odisha,Nuapada,2014,21.0017,85.1485,1175,276,260,407,26,206,0.2349,0.2213,0.3464,0.0221,749.21,1636.24,0,0
Odisha,Puri,2014,21.0967,85.2435,4317,1490,1380,553,162,732,0.3451,0.3197,0.1281,0.0375,2914.64,1636.24,1,0
Odisha,Rayagada,2014,20.8267,84.9735,1199,310,378,418,49,44,0.2585,0.3153,0.3486,0.0409,928.57,1636.24,1,0
Odisha,Rourkela,2014,21.1017,85.2485,2670,498,1428,583,87,74,0.1865,0.5348,0.2184,0.0326,1670.86,1636.24,0,0
Odisha,Sambalpur,2014,21.1217,85.2685,3925,1864,1688,352,64,0,0.4749,0.4301,0.0897,0.0163,2367.71,1636.24,1,0
Odisha,Sonepur,2014,20.7717,84.9185,724,122,181,138,21,262,0.1685,0.25,0.1906,0.029,512.21,1636.24,0,0
Odisha,Srp (Cuttack),2014,21.0167,85.1635,919,30,880,15,3,0,0.0326,0.9576,0.0163,0.0033,919.0,1636.24,0,0
Odisha,Srp (Rourkela),2014,20.7817,84.9285,714,39,670,20,3,0,0.0546,0.9384,0.028,0.0042,714.0,1636.24,0,0
Odisha,Sundargarh,2014,20.7717,84.9185,1655,279,486,340,52,498,0.1686,0.2937,0.2054,0.0314,1544.07,1636.24,0,0
Punjab,Amritsar Rural,2014,31.634,74.8723,1396,704,486,261,93,0,0.5043,0.3481,0.187,0.0666,1064.86,1279.94,1,3
Punjab,Barnala,2014,31.3321,75.5262,791,210,284,118,53,126,0.2655,0.359,0.1492,0.067,638.43,1279.94,1,10
Punjab,Batala,2014,31.1221,75.3162,920,477,282,136,104,0,0.5185,0.3065,0.1478,0.113,849.21,1279.94,1,10
Punjab,Bathinda,2014,31.2121,75.4062,2117,435,863,313,159,347,0.2055,0.4077,0.1479,0.0751,2117.0,1279.94,0,10
Punjab,Cp Amritsar,2014,31.634,74.8723,1998,577,897,266,309,0,0.2888,0.4489,0.1331,0.1547,1850.8,1279.94,1,3
Punjab,Cp Jalandhar,2014,31.0171,75.2112,2062,406,1350,329,224,0,0.1969,0.6547,0.1596,0.1086,1948.4,1279.94,0,10
Punjab,Cp Ludhiana,2014,30.901,75.8573,3546,1106,1472,566,354,48,0.3119,0.4151,0.1596,0.0998,3376.2,1279.94,1,10
Punjab,Faridkot,2014,30.9071,75.1012,673,274,262,89,45,3,0.4071,0.3893,0.1322,0.0669,724.07,1279.94,1,10
Punjab,Fatehgarh Sahib,2014,31.0171,75.2112,920,125,272,128,120,275,0.1359,0.2957,0.1391,0.1304,790.57,1279.94,0,10
Punjab,Fazilka,2014,30.9721,75.1662,877,390,282,203,89,0,0.4447,0.3216,0.2315,0.1015,885.5,1279.94,1,10
Punjab,Ferozepur,2014,31.3121,75.5062,1300,549,508,208,128,0,0.4223,0.3908,0.16,0.0985,1466.6,1279.94,1,10
Punjab,G. R. P.,2014,31.1871,75.3812,372,52,194,5,3,118,0.1398,0.5215,0.0134,0.0081,1728.17,1279.94,0,10
Punjab,Gurdaspur,2014,30.9771,75.1712,781,294,241,166,64,16,0.3764,0.3086,0.2125,0.0819,885.0,1279.94,1,10
Punjab,Hoshiarpur,2014,31.2071,75.4012,1637,640,663,227,167,0,0.391,0.405,0.1387,0.102,1470.79,1279.94,1,10
Punjab,Jalandhar Rural,2014,31.1871,75.3812,1154,266,538,158,80,112,0.2305,0.4662,0.1369,0.0693,1544.0,1279.94,0,10
Punjab,Kapurthala,2014,30.9371,75.1312,1128,532,439,178,105,0,0.4716,0.3892,0.1578,0.0931,1132.43,1279.94,1,10
Punjab,Khanna,2014,31.1671,75.3612,1272,412,732,121,87,0,0.3239,0.5755,0.0951,0.0684,868.43,1279.94,1,10
Punjab,Ludhiana Rural,2014,30.901,75.8573,1081,252,426,105,108,190,0.2331,0.3941,0.0971,0.0999,898.33,1279.94,0,10
Punjab,Mansa,2014,30.9521,75.1462,793,212,204,121,110,146,0.2673,0.2573,0.1526,0.1387,658.57,1279.94,1,10
Punjab,Moga,2014,31.1921,75.3862,1172,321,480,142,93,136,0.2739,0.4096,0.1212,0.0794,1041.93,1279.94,1,10
Punjab,Muktsar,2014,31.0321,75.2262,781,196,328,122,58,77,0.251,0.42,0.1562,0.0743,706.5,1279.94,1,10
Punjab,Pathankot,2014,31.1971,75.3912,582,76,236,121,108,41,0.1306,0.4055,0.2079,0.1856,508.0,1279.94,0,10
Punjab,Patiala,2014,31.0121,75.2062,2774,420,886,359,348,761,0.1514,0.3194,0.1294,0.1255,2994.86,1279.94,0,10
Punjab,Ropar,2014,30.9021,75.0962,1122,283,330,185,122,202,0.2522,0.2941,0.1649,0.1087,1084.29,1279.94,1,10
Punjab,Sangrur,2014,31.1871,75.3812,1935,675,618,297,151,194,0.3488,0.3194,0.1535,0.078,1627.43,1279.94,1,10
Punjab,Sas Nagar,2014,30.9021,75.0962,2408,625,1158,254,287,84,0.2596,0.4809,0.1055,0.1192,2408.0,1279.94,1,10
Punjab,Sbs Nagar,2014,31.1121,75.3062,659,163,311,103,84,0,0.2473,0.4719,0.1563,0.1275,734.0,1279.94,0,10
Punjab,Tarn Taran,2014,30.8971,75.0912,1171,577,295,197,122,0,0.4927,0.2519,0.1682,0.1042,871.21,1279.94,1,10
Rajasthan,Ajmer,2014,26.4499,74.6399,9197,663,2730,1402,1507,2895,0.0721,0.2968,0.1524,0.1639,6826.0,4303.28,1,6
Rajasthan,Alwar,2014,26.9488,74.1429,12742,1061,6721,1863,1462,1635,0.0833,0.5275,0.1462,0.1147,9199.79,4303.28,1,6
Rajasthan,Banswara,2014,27.1438,74.3379,2789,483,503,702,118,983,0.1732,0.1804,0.2517,0.0423,2696.14,4303.28,0,6
Rajasthan,Baran,2014,27.0538,74.2479,4515,883,1100,905,361,1266,0.1956,0.2436,0.2004,0.08,3373.79,4303.28,0,6
Rajasthan,Barmer,2014,27.2438,74.4379,4388,237,1104,948,186,1913,0.054,0.2516,0.216,0.0424,3011.5,4303.28,0,6
Rajasthan,Bharatpur,2014,27.0638,74.2579,10231,800,3177,1360,145,4749,0.0782,0.3105,0.1329,0.0142,7962.0,4303.28,1,6
Rajasthan,Bhilwara,2014,27.1438,74.3379,7353,467,2004,1427,765,2690,0.0635,0.2725,0.1941,0.104,5534.07,4303.28,1,6
Rajasthan,Bikaner,2014,26.9588,74.1529,5441,308,892,927,870,2444,0.0566,0.1639,0.1704,0.1599,4009.07,4303.28,1,6
Rajasthan,Bundi,2014,27.1988,74.3929,3823,732,692,847,366,1186,0.1915,0.181,0.2216,0.0957,3456.86,4303.28,0,6
Rajasthan,Chittorgarh,2014,26.8788,74.0729,5435,695,1289,1111,152,2188,0.1279,0.2372,0.2044,0.028,5570.21,4303.28,1,6
Rajasthan,Churu,2014,27.0738,74.2679,3847,384,741,655,40,2027,0.0998,0.1926,0.1703,0.0104,2965.79,4303.28,0,6
Rajasthan,Dausa,2014,27.0938,74.2879,5584,325,2264,613,543,1839,0.0582,0.4054,0.1098,0.0972,4453.86,4303.28,1,6
Rajasthan,Dholpur,2014,27.0088,74.2029,4395,388,1019,489,211,2288,0.0883,0.2319,0.1113,0.048,3469.07,4303.28,0,6
Rajasthan,Dungarpur,2014,27.0238,74.2179,2678,573,370,728,130,877,0.214,0.1382,0.2718,0.0485,1965.57,4303.28,0,6
Rajasthan,G.R.P.Ajmer,2014,26.4499,74.6399,2304,56,2236,15,7,0,0.0243,0.9705,0.0065,0.003,1500.75,4303.28,0,6
Rajasthan,G.R.P.Jodhpur,2014,26.2389,73.0243,299,11,286,14,0,0,0.0368,0.9565,0.0468,0.0,221.5,4303.28,0,6
Rajasthan,Ganganagar,2014,27.0638,74.2579,6929,472,1151,1554,545,3207,0.0681,0.1661,0.2243,0.0787,5439.36,4303.28,1,6
Rajasthan,Hanumangarh,2014,27.1788,74.3729,5021,450,828,1128,629,1986,0.0896,0.1649,0.2247,0.1253,3816.57,4303.28,1,6
Rajasthan,Jaipur East,2014,28.6333,77.2833,9089,565,7101,717,1158,0,0.0622,0.7813,0.0789,0.1274,6906.67,4303.28,1,10
Rajasthan,Jaipur North,2014,28.7,77.1833,4120,378,1846,534,973,389,0.0917,0.4481,0.1296,0.2362,3700.33,4303.28,0,10
Rajasthan,Jaipur Rural,2014,26.9124,75.7873,6625,497,1911,720,907,2590,0.075,0.2885,0.1087,0.1369,7404.22,4303.28,1,6
Rajasthan,Jaipur South,2014,28.5333,77.2,5953,425,3967,508,1079,0,0.0714,0.6664,0.0853,0.1813,5239.22,4303.28,1,10
Rajasthan,Jaipur West,2014,28.65,77.1,7238,547,3494,734,1450,1013,0.0756,0.4827,0.1014,0.2003,6042.5,4303.28,1,10
Rajasthan,Jaisalmer,2014,26.7738,73.9679,1478,96,480,261,34,607,0.065,0.3248,0.1766,0.023,1024.5,4303.28,0,6
Rajasthan,Jalore,2014,27.0488,74.2429,2971,245,784,486,272,1184,0.0825,0.2639,0.1636,0.0916,2473.07,4303.28,0,6
Rajasthan,Jhalawar,2014,26.8238,74.0179,4666,713,1232,1368,252,1101,0.1528,0.264,0.2932,0.054,3677.79,4303.28,0,6
Rajasthan,Jhunjhunu,2014,26.8438,74.0379,5277,366,1394,637,671,2209,0.0694,0.2642,0.1207,0.1272,4069.0,4303.28,1,6
Rajasthan,Jodhpur East,2014,28.6333,77.2833,2952,227,1042,447,316,920,0.0769,0.353,0.1514,0.107,2691.0,4303.28,0,10
Rajasthan,Jodhpur West,2014,28.65,77.1,3281,247,719,491,119,1705,0.0753,0.2191,0.1496,0.0363,2832.67,4303.28,0,10
Rajasthan,Jodhpur Rural,2014,26.2389,73.0243,2693,267,1372,492,232,330,0.0991,0.5095,0.1827,0.0861,2787.11,4303.28,0,6
Rajasthan,Karauli,2014,27.1438,74.3379,4612,349,1494,534,251,1984,0.0757,0.3239,0.1158,0.0544,3785.57,4303.28,0,6
Rajasthan,Kota City,2014,25.2138,75.8648,5248,595,1946,910,918,879,0.1134,0.3708,0.1734,0.1749,4245.0,4303.28,1,6
Rajasthan,Kota Rural,2014,25.2138,75.8648,2557,446,444,765,283,619,0.1744,0.1736,0.2992,0.1107,2214.22,4303.28,0,6
Rajasthan,Nagaur,2014,27.1488,74.3429,5743,460,1222,914,188,2959,0.0801,0.2128,0.1592,0.0327,4470.64,4303.28,1,6
Rajasthan,Pali,2014,26.8388,74.0329,6373,527,1384,1092,644,2726,0.0827,0.2172,0.1713,0.1011,5159.07,4303.28,1,6
Rajasthan,Praapgarh,2014,27.1088,74.3029,3124,457,396,1259,234,778,0.1463,0.1268,0.403,0.0749,3124.0,4303.28,0,6
Rajasthan,Rajsamand,2014,26.9338,74.1279,2790,297,608,535,322,1028,0.1065,0.2179,0.1918,0.1154,2483.86,4303.28,0,6
Rajasthan,Sawai Madhopur,2014,26.8038,73.9979,4212,316,1360,629,333,1574,0.075,0.3229,0.1493,0.0791,3490.21,4303.28,0,6
Rajasthan,Sikar,2014,27.2388,74.4329,6994,530,2192,697,1283,2292,0.0758,0.3134,0.0997,0.1834,4852.79,4303.28,1,6
Rajasthan,Sirohi,2014,27.2038,74.3979,2342,367,352,535,285,803,0.1567,0.1503,0.2284,0.1217,2052.79,4303.28,0,6
Rajasthan,Tonk,2014,26.9938,74.1879,4663,406,856,683,380,2338,0.0871,0.1836,0.1465,0.0815,3686.0,4303.28,0,6
Rajasthan,Udaipur,2014,24.5854,73.7125,9868,1240,2390,2117,1093,3028,0.1257,0.2422,0.2145,0.1108,7283.57,4303.28,1,6
Sikkim,East,2014,28.6333,77.2833,589,123,249,60,47,110,0.2088,0.4228,0.1019,0.0798,4098.04,157.32,0,10
Sikkim,North,2014,28.7,77.1833,52,5,33,5,3,6,0.0962,0.6346,0.0962,0.0577,1501.05,157.32,0,10
Sikkim,South,2014,28.5333,77.2,293,45,109,50,15,74,0.1536,0.372,0.1706,0.0512,3385.64,157.32,0,10
Sikkim,West,2014,28.65,77.1,127,24,24,34,8,37,0.189,0.189,0.2677,0.063,3368.21,157.32,0,10
Sikkim,Cid,2014,27.613,88.5922,7,0,2,0,4,1,0.0,0.2857,0.0,0.5714,3.33,157.32,0,2
Tamil Nadu,Ariyalur,2014,11.2521,78.7819,1615,101,149,67,34,1264,0.0625,0.0923,0.0415,0.0211,1975.0,4570.55,0,5
Tamil Nadu,Chennai,2014,13.0827,80.2707,16861,636,3683,560,570,11412,0.0377,0.2184,0.0332,0.0338,14335.36,4570.55,1,5
Tamil Nadu,Coimbatore,2014,11.0168,76.9558,4996,276,1045,103,122,3450,0.0552,0.2092,0.0206,0.0244,4996.0,4570.55,0,7
Tamil Nadu,Coimbatore City,2014,11.0168,76.9558,4281,260,1006,89,191,2735,0.0607,0.235,0.0208,0.0446,4281.0,4570.55,0,7
Tamil Nadu,Cuddalore,2014,10.9221,78.4519,9442,395,1288,78,80,7601,0.0418,0.1364,0.0083,0.0085,7554.79,4570.55,1,5
Tamil Nadu,Dharmapuri,2014,11.3221,78.8519,4354,486,755,108,76,2929,0.1116,0.1734,0.0248,0.0175,4080.71,4570.55,0,5
Tamil Nadu,Dindigul,2014,11.0971,78.6269,6250,438,601,211,238,4762,0.0701,0.0962,0.0338,0.0381,5155.57,4570.55,1,5
Tamil Nadu,Erode,2014,11.3071,78.8369,4370,231,822,64,99,3154,0.0529,0.1881,0.0146,0.0227,6075.79,4570.55,0,5
Tamil Nadu,Kanchipuram,2014,10.9271,78.4569,8066,267,1370,69,138,6222,0.0331,0.1698,0.0086,0.0171,6574.21,4570.55,1,5
Tamil Nadu,Kanyakumari,2014,11.0221,78.5519,4041,282,903,77,184,2595,0.0698,0.2235,0.0191,0.0455,4144.0,4570.55,0,5
Tamil Nadu,Karur,2014,11.1021,78.6319,2241,92,375,52,39,1683,0.0411,0.1673,0.0232,0.0174,2473.57,4570.55,0,5
Tamil Nadu,Krishnagiri,2014,16.1809,81.1303,5095,394,776,127,87,3711,0.0773,0.1523,0.0249,0.0171,4680.27,4570.55,1,14
Tamil Nadu,Madurai,2014,9.9252,78.1198,8212,1350,1606,548,693,4015,0.1644,0.1956,0.0667,0.0844,8212.0,4570.55,1,5
Tamil Nadu,Madurai City,2014,9.9252,78.1198,3226,273,1389,104,254,1206,0.0846,0.4306,0.0322,0.0787,3226.0,4570.55,0,5
Tamil Nadu,Nagapattinam,2014,10.9171,78.4469,4386,238,419,82,30,3617,0.0543,0.0955,0.0187,0.0068,3974.07,4570.55,0,5
Tamil Nadu,Namakkal,2014,11.3721,78.9019,4003,198,378,107,50,3270,0.0495,0.0944,0.0267,0.0125,3887.86,4570.55,0,5
Tamil Nadu,Nilgiris,2014,10.8821,78.4119,1199,66,149,41,18,925,0.055,0.1243,0.0342,0.015,1373.36,4570.55,0,5
Tamil Nadu,Perambalur,2014,11.1921,78.7219,1770,75,146,54,13,1482,0.0424,0.0825,0.0305,0.0073,2097.0,4570.55,0,5
Tamil Nadu,Pudukottai,2014,11.3371,78.8669,3720,260,300,110,49,3001,0.0699,0.0806,0.0296,0.0132,3505.71,4570.55,0,5
Tamil Nadu,Ramnathapuram,2014,11.2321,78.7619,3819,269,518,64,105,2863,0.0704,0.1356,0.0168,0.0275,3227.07,4570.55,0,5
Tamil Nadu,Railway Chennai,2014,13.0827,80.2707,754,34,694,10,3,13,0.0451,0.9204,0.0133,0.004,754.0,4570.55,0,5
Tamil Nadu,Railway Trichy,2014,11.2321,78.7619,257,15,232,0,0,10,0.0584,0.9027,0.0,0.0,257.0,4570.55,0,5
Tamil Nadu,Salem,2014,11.6643,78.146,4696,271,362,133,97,3833,0.0577,0.0771,0.0283,0.0207,4696.0,4570.55,0,5
Tamil Nadu,Salem City,2014,11.6643,78.146,4504,1322,598,68,43,2473,0.2935,0.1328,0.0151,0.0095,4504.0,4570.55,1,5
Tamil Nadu,Sivagangai,2014,11.3421,78.8719,3738,362,517,110,142,2607,0.0968,0.1383,0.0294,0.038,2941.71,4570.55,0,5
Tamil Nadu,Thanjavur,2014,11.0871,78.6169,6225,496,808,171,99,4651,0.0797,0.1298,0.0275,0.0159,5606.5,4570.55,1,5
Tamil Nadu,Theni,2014,10.9271,78.4569,4554,259,517,140,143,3495,0.0569,0.1135,0.0307,0.0314,3971.86,4570.55,0,5
Tamil Nadu,Thirunelveli,2014,11.1021,78.6319,8490,736,929,318,351,6156,0.0867,0.1094,0.0375,0.0413,8490.0,4570.55,1,5
Tamil Nadu,Thirunelveli City,2014,11.3321,78.8619,1623,213,530,37,66,777,0.1312,0.3266,0.0228,0.0407,1623.0,4570.55,0,5
Tamil Nadu,Thiruvallur,2014,10.9921,78.5219,4037,177,577,39,83,3161,0.0438,0.1429,0.0097,0.0206,3525.5,4570.55,0,5
Tamil Nadu,Thiruvannamalai,2014,11.3571,78.8869,4411,356,808,101,79,3067,0.0807,0.1832,0.0229,0.0179,4262.36,4570.55,0,5
Tamil Nadu,Thiruvarur,2014,11.3171,78.8469,4041,184,545,16,60,3236,0.0455,0.1349,0.004,0.0148,3451.14,4570.55,0,5
Tamil Nadu,Thoothugudi,2014,10.9971,78.5269,5344,410,912,190,135,3697,0.0767,0.1707,0.0356,0.0253,5111.71,4570.55,1,5
Tamil Nadu,Tiruppur,2014,11.2171,78.7469,4049,263,710,78,87,2911,0.065,0.1754,0.0193,0.0215,5700.83,4570.55,0,5
Tamil Nadu,Tiruppur City,2014,11.2921,78.8219,2490,174,856,46,109,1305,0.0699,0.3438,0.0185,0.0438,2490.0,4570.55,0,5
Tamil Nadu,Trichy,2014,11.3671,78.8969,4688,173,376,168,57,3914,0.0369,0.0802,0.0358,0.0122,4688.0,4570.55,0,5
Tamil Nadu,Trichy City,2014,11.2521,78.7819,3074,97,655,48,102,2172,0.0316,0.2131,0.0156,0.0332,3074.0,4570.55,0,5
Tamil Nadu,Vellore,2014,11.2471,78.7769,10492,482,1817,181,105,7907,0.0459,0.1732,0.0173,0.01,7772.64,4570.55,1,5
Tamil Nadu,Villupuram,2014,11.2421,78.7719,9643,689,1326,516,198,6914,0.0715,0.1375,0.0535,0.0205,7800.38,4570.55,1,5
Tamil Nadu,Virudhunagar,2014,11.1371,78.6669,4285,246,809,108,180,2942,0.0574,0.1888,0.0252,0.042,4587.64,4570.55,0,5
Tamil Nadu,Cyber Cell,2014,11.2271,78.7569,3,0,0,0,2,1,0.0,0.0,0.0,0.6667,1.5,4570.55,0,5
Tamil Nadu,Other Units,2014,10.9971,78.5269,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,4570.55,0,5
Telangana,Adilabad,2014,18.1974,79.1043,6036,420,1536,865,260,2955,0.0696,0.2545,0.1433,0.0431,5312.57,8270.0,1,14
Telangana,Cyberabad,2014,17.9924,78.8993,19311,1067,10363,2184,2404,3293,0.0553,0.5366,0.1131,0.1245,15087.17,8270.0,1,14
Telangana,Hyderabad City,2014,17.385,78.4867,18940,1349,9899,2169,2577,2946,0.0712,0.5227,0.1145,0.1361,17458.14,8270.0,1,14
Telangana,Karimnagar,2014,17.9024,78.8093,9382,891,2115,1639,851,3886,0.095,0.2254,0.1747,0.0907,8210.43,8270.0,1,14
Telangana,Khammam,2014,18.1124,79.0193,11022,431,2258,1310,861,6162,0.0391,0.2049,0.1189,0.0781,6466.57,8270.0,1,14
Telangana,Mahaboob Nagar,2014,18.0524,78.9593,7533,631,2593,975,317,3017,0.0838,0.3442,0.1294,0.0421,7533.0,8270.0,1,14
